run_id,master_sha256,scenario_seed,assignment_id,scenario_id,annotator_id,outcome,reject_reason_code,mismatch_detail_code,label_status,labeled_at,origin_id,origin_store_id,day_of_week,visit_time,companion_type,gender_code,age_group,available_time_code,budget_code,purpose_code,requested_atmosphere_code,hill_preference,parking_preference,shown_store_id,store_name,category_group,category_main,category_sub,road_address,place_url,representative_item,representative_price_krw,store_atmosphere,parking_available,straight_line_distance_m,estimated_walking_distance_m,estimated_walking_time_min,slope_level,opening_status,parking_status,price_status,shown_store_snapshot
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0011,SCN-0011,A02,ACCEPTED,null,null,COMPLETED,2026-07-22 04:20:52.862533+00,ORG-S0035,S0035,수,18:00,FAMILY,null,null,FROM_60_TO_120,UNDER_10000,REST,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0036,아티코,문화·체험,공간대여,장소대여,서울특별시 용산구 이태원로45길 16 2F 201,https://pcmap.place.naver.com/place/1358541228/home,다양한 팝업,null,활기참,Y,109,136,2,평탄,OPEN,Y,UNKNOWN,"{""phone"":""0507-1371-7248"",""latitude"":""37.5364122"",""store_id"":""S0036"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9987026"",""place_url"":""https://pcmap.place.naver.com/place/1358541228/home"",""atmosphere"":""활기참"",""store_name"":""아티코"",""visit_time"":""18:00"",""budget_code"":""UNDER_10000"",""day_of_week"":""수"",""gender_code"":null,""origin_id_x"":""ORG-S0035"",""origin_id_y"":""ORG-S0035"",""scenario_id"":""SCN-0011"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""장소대여"",""price_status"":""UNKNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로45길 16 2F 201"",""category_main"":""공간대여"",""category_group"":""문화·체험"",""companion_type"":""FAMILY"",""naver_place_id"":""1358541228"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0036"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0035"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""86"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""다양한 팝업"",""destination_store_id"":""S0036"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""109"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""136""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0012,SCN-0012,A03,REJECTED,LOW_APPEAL,null,COMPLETED,2026-07-22 04:22:46.933557+00,ORG-S0070,S0070,수,13:00,ALONE,FEMALE,60_PLUS,FROM_60_TO_120,UNDER_10000,REST,NO_PREFERENCE,NO_PREFERENCE,NO_PREFERENCE,S0017,본투스탠드아웃 플래그십 한남,소매,화장품·향수,화장품·향수,서울특별시 용산구 이태원로55길 43-1 1층,https://pcmap.place.naver.com/place/1564770182/home,null,null,조용함,N,78,98,1,경사,OPEN,N,UNKNOWN,"{""phone"":""070-8019-0995"",""latitude"":""37.5377832"",""store_id"":""S0017"",""active_yn"":""Y"",""age_group"":""60_PLUS"",""longitude"":""126.9992593"",""place_url"":""https://pcmap.place.naver.com/place/1564770182/home"",""atmosphere"":""조용함"",""store_name"":""본투스탠드아웃 플래그십 한남"",""visit_time"":""13:00"",""budget_code"":""UNDER_10000"",""day_of_week"":""수"",""gender_code"":""FEMALE"",""origin_id_x"":""ORG-S0070"",""origin_id_y"":""ORG-S0070"",""scenario_id"":""SCN-0012"",""slope_level"":""경사"",""annotator_id"":""A03"",""category_sub"":""화장품·향수"",""price_status"":""UNKNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로55길 43-1 1층"",""category_main"":""화장품·향수"",""category_group"":""소매"",""companion_type"":""ALONE"",""naver_place_id"":""1564770182"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0017"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0070"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":null,""destination_store_id"":""S0017"",""destination_elevation_m"":""67"",""estimated_slope_percent"":""7.2"",""estimated_uphill_gain_m"":""7"",""representative_price_krw"":null,""straight_line_distance_m"":""78"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""98""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0013,SCN-0013,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 04:23:15.311126+00,ORG-S0035,S0035,화,16:00,FAMILY,null,null,OVER_120,UNDER_50000,EXPERIENCE,NO_PREFERENCE,NO_PREFERENCE,REQUIRED,S0069,MOTHER Offline,F&B,카페·디저트,카페,서울특별시 용산구 이태원로55나길 6 1층,https://pcmap.place.naver.com/restaurant/1028591286/home,Americano,7000.0,활기참,Y,129,161,2,평탄,OPEN,Y,KNOWN,"{""phone"":""02-792-0776"",""latitude"":""37.5366296"",""store_id"":""S0069"",""active_yn"":""Y"",""age_group"":null,""longitude"":""126.9989772"",""place_url"":""https://pcmap.place.naver.com/restaurant/1028591286/home"",""atmosphere"":""활기참"",""store_name"":""MOTHER Offline"",""visit_time"":""16:00"",""budget_code"":""UNDER_50000"",""day_of_week"":""화"",""gender_code"":null,""origin_id_x"":""ORG-S0035"",""origin_id_y"":""ORG-S0035"",""scenario_id"":""SCN-0013"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로55나길 6 1층"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""FAMILY"",""naver_place_id"":""1028591286"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0069"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0035"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""86"",""parking_preference"":""REQUIRED"",""available_time_code"":""OVER_120"",""representative_item"":""Americano"",""destination_store_id"":""S0069"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""7000.0"",""straight_line_distance_m"":""129"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""161""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0014,SCN-0014,A02,REJECTED,MISMATCH,PROFILE_MISMATCH,COMPLETED,2026-07-22 04:21:50.196452+00,ORG-S0023,S0023,월,18:00,FRIENDS,null,TEENS,FROM_60_TO_120,UNDER_50000,NO_PREFERENCE,LIVELY,AVOID,NO_PREFERENCE,S0014,바 스왈로,F&B,주점,바,서울특별시 용산구 이태원로55가길 38 1층,https://pcmap.place.naver.com/restaurant/1843082518/home,안주류 변동가격(업주문의),50000.0,조용함,Y,45,56,1,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1393-5097"",""latitude"":""37.5368853"",""store_id"":""S0014"",""active_yn"":""Y"",""age_group"":""TEENS"",""longitude"":""126.9995534"",""place_url"":""https://pcmap.place.naver.com/restaurant/1843082518/home"",""atmosphere"":""조용함"",""store_name"":""바 스왈로"",""visit_time"":""18:00"",""budget_code"":""UNDER_50000"",""day_of_week"":""월"",""gender_code"":null,""origin_id_x"":""ORG-S0023"",""origin_id_y"":""ORG-S0023"",""scenario_id"":""SCN-0014"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""바"",""price_status"":""KNOWN"",""purpose_code"":""NO_PREFERENCE"",""road_address"":""서울특별시 용산구 이태원로55가길 38 1층"",""category_main"":""주점"",""category_group"":""F&B"",""companion_type"":""FRIENDS"",""naver_place_id"":""1843082518"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0014"",""atmosphere_code"":""LIVELY"",""hill_preference"":""AVOID"",""origin_store_id"":""S0023"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""안주류 변동가격(업주문의)"",""destination_store_id"":""S0014"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""50000.0"",""straight_line_distance_m"":""45"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""56""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0015,SCN-0015,A03,ACCEPTED,null,null,COMPLETED,2026-07-22 04:23:13.86847+00,ORG-S0014,S0014,목,13:00,ALONE,MALE,20S,NO_PREFERENCE,UNDER_30000,NO_PREFERENCE,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0019,브리즈서울 한남,F&B,카페·디저트,카페,서울특별시 용산구 이태원로55가길 22 1층 브리즈서울,https://pcmap.place.naver.com/restaurant/1109546524/home,아메리카노,5500.0,활기참,Y,76,95,1,평탄,OPEN,Y,KNOWN,"{""phone"":""02-798-8951"",""latitude"":""37.5374597"",""store_id"":""S0019"",""active_yn"":""Y"",""age_group"":""20S"",""longitude"":""127.000015"",""place_url"":""https://pcmap.place.naver.com/restaurant/1109546524/home"",""atmosphere"":""활기참"",""store_name"":""브리즈서울 한남"",""visit_time"":""13:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""목"",""gender_code"":""MALE"",""origin_id_x"":""ORG-S0014"",""origin_id_y"":""ORG-S0014"",""scenario_id"":""SCN-0015"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""NO_PREFERENCE"",""road_address"":""서울특별시 용산구 이태원로55가길 22 1층 브리즈서울"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""ALONE"",""naver_place_id"":""1109546524"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0019"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0014"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""아메리카노"",""destination_store_id"":""S0019"",""destination_elevation_m"":""42"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""5500.0"",""straight_line_distance_m"":""76"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""95""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0016,SCN-0016,A01,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:24:39.932502+00,ORG-S0021,S0021,토,20:00,COUPLE,null,20S,NO_PREFERENCE,UNDER_30000,REST,QUIET,NO_PREFERENCE,REQUIRED,S0033,아스티에드빌라트 서울플래그십스토어,소매,리빙,주방용품,서울특별시 용산구 이태원로49길 13,https://pcmap.place.naver.com/place/1341542893/home,주방용품,null,조용함,Y,52,65,1,평탄,OPEN,Y,UNKNOWN,"{""phone"":""0507-1328-7098"",""latitude"":""37.5370465"",""store_id"":""S0033"",""active_yn"":""Y"",""age_group"":""20S"",""longitude"":""126.9997139"",""place_url"":""https://pcmap.place.naver.com/place/1341542893/home"",""atmosphere"":""조용함"",""store_name"":""아스티에드빌라트 서울플래그십스토어"",""visit_time"":""20:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""토"",""gender_code"":null,""origin_id_x"":""ORG-S0021"",""origin_id_y"":""ORG-S0021"",""scenario_id"":""SCN-0016"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""주방용품"",""price_status"":""UNKNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로49길 13"",""category_main"":""리빙"",""category_group"":""소매"",""companion_type"":""COUPLE"",""naver_place_id"":""1341542893"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0033"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0021"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""REQUIRED"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""주방용품"",""destination_store_id"":""S0033"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":null,""straight_line_distance_m"":""52"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""65""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0017,SCN-0017,A02,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:22:22.326357+00,ORG-S0002,S0002,화,09:00,COUPLE,null,50S,NO_PREFERENCE,UNDER_50000,BROWSE,NO_PREFERENCE,AVOID,NO_PREFERENCE,S0062,한남김밥,F&B,음식점,국수,서울특별시 용산구 이태원로49길 15 1층,https://pcmap.place.naver.com/restaurant/1863760935/home,가락국수,8000.0,활기참,N,109,136,2,평탄,OPEN,N,KNOWN,"{""phone"":""02-3785-0024"",""latitude"":""37.5370615"",""store_id"":""S0062"",""active_yn"":""Y"",""age_group"":""50S"",""longitude"":""126.999592"",""place_url"":""https://pcmap.place.naver.com/restaurant/1863760935/home"",""atmosphere"":""활기참"",""store_name"":""한남김밥"",""visit_time"":""09:00"",""budget_code"":""UNDER_50000"",""day_of_week"":""화"",""gender_code"":null,""origin_id_x"":""ORG-S0002"",""origin_id_y"":""ORG-S0002"",""scenario_id"":""SCN-0017"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""국수"",""price_status"":""KNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로49길 15 1층"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""COUPLE"",""naver_place_id"":""1863760935"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0062"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""AVOID"",""origin_store_id"":""S0002"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""활기참"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""가락국수"",""destination_store_id"":""S0062"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""8000.0"",""straight_line_distance_m"":""109"",""estimated_walking_time_min"":""2"",""estimated_walking_distance_m"":""136""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0018,SCN-0018,A03,ACCEPTED,null,null,COMPLETED,2026-07-22 04:24:23.332214+00,ORG-S0036,S0036,수,13:00,COUPLE,null,20S,FROM_60_TO_120,NO_PREFERENCE,EXPERIENCE,NO_PREFERENCE,NO_PREFERENCE,REQUIRED,S0063,한남작업실,F&B,카페·디저트,카페,서울특별시 용산구 이태원로55나길 7 1층 한남작업실,https://pcmap.place.naver.com/restaurant/1365054072/home,아포가토,12000.0,조용함,Y,15,18,1,평탄,OPEN,Y,KNOWN,"{""phone"":""0507-1320-5620"",""latitude"":""37.5365382"",""store_id"":""S0063"",""active_yn"":""Y"",""age_group"":""20S"",""longitude"":""126.9987503"",""place_url"":""https://pcmap.place.naver.com/restaurant/1365054072/home"",""atmosphere"":""조용함"",""store_name"":""한남작업실"",""visit_time"":""13:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""수"",""gender_code"":null,""origin_id_x"":""ORG-S0036"",""origin_id_y"":""ORG-S0036"",""scenario_id"":""SCN-0018"",""slope_level"":""평탄"",""annotator_id"":""A03"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로55나길 7 1층 한남작업실"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""COUPLE"",""naver_place_id"":""1365054072"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0063"",""atmosphere_code"":""NO_PREFERENCE"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0036"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""REQUIRED"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""아포가토"",""destination_store_id"":""S0063"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""12000.0"",""straight_line_distance_m"":""15"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""18""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0019,SCN-0019,A01,ACCEPTED,null,null,COMPLETED,2026-07-22 04:25:28.233653+00,ORG-S0064,S0064,토,11:00,ALONE,MALE,TEENS,NO_PREFERENCE,UNDER_30000,EAT,LIVELY,NO_PREFERENCE,NO_PREFERENCE,S0010,루트에브리데이 한남점,F&B,음식점,브런치,서울특별시 용산구 이태원로55가길 26-4 2층,https://pcmap.place.naver.com/restaurant/37800735/home,그린 볼,15000.0,조용함,N,23,29,1,평탄,OPEN,N,KNOWN,"{""phone"":""0507-1330-9505"",""latitude"":""37.537356"",""store_id"":""S0010"",""active_yn"":""Y"",""age_group"":""TEENS"",""longitude"":""126.9999666"",""place_url"":""https://pcmap.place.naver.com/restaurant/37800735/home"",""atmosphere"":""조용함"",""store_name"":""루트에브리데이 한남점"",""visit_time"":""11:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""토"",""gender_code"":""MALE"",""origin_id_x"":""ORG-S0064"",""origin_id_y"":""ORG-S0064"",""scenario_id"":""SCN-0019"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""브런치"",""price_status"":""KNOWN"",""purpose_code"":""EAT"",""road_address"":""서울특별시 용산구 이태원로55가길 26-4 2층"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""ALONE"",""naver_place_id"":""37800735"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0010"",""atmosphere_code"":""LIVELY"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0064"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""NO_PREFERENCE"",""representative_item"":""그린 볼"",""destination_store_id"":""S0010"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""15000.0"",""straight_line_distance_m"":""23"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""29""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0020,SCN-0020,A02,REJECTED,MISMATCH,PURPOSE_MISMATCH,COMPLETED,2026-07-22 04:24:45.726448+00,ORG-S0020,S0020,월,11:00,COUPLE,null,TEENS,FROM_60_TO_120,UNDER_30000,EXPERIENCE,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0043,오아시스 한남점,F&B,음식점,브런치,서울특별시 용산구 이태원로45길 30,https://pcmap.place.naver.com/restaurant/1110133208/home,에그베네딕트,23000.0,조용함,Y,162,203,3,평탄,OPEN,Y,KNOWN,"{""phone"":""02-790-8906"",""latitude"":""37.5365499"",""store_id"":""S0043"",""active_yn"":""Y"",""age_group"":""TEENS"",""longitude"":""126.9979801"",""place_url"":""https://pcmap.place.naver.com/restaurant/1110133208/home"",""atmosphere"":""조용함"",""store_name"":""오아시스 한남점"",""visit_time"":""11:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""월"",""gender_code"":null,""origin_id_x"":""ORG-S0020"",""origin_id_y"":""ORG-S0020"",""scenario_id"":""SCN-0020"",""slope_level"":""평탄"",""annotator_id"":""A02"",""category_sub"":""브런치"",""price_status"":""KNOWN"",""purpose_code"":""EXPERIENCE"",""road_address"":""서울특별시 용산구 이태원로45길 30"",""category_main"":""음식점"",""category_group"":""F&B"",""companion_type"":""COUPLE"",""naver_place_id"":""1110133208"",""opening_status"":""OPEN"",""parking_status"":""Y"",""shown_store_id"":""S0043"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0020"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""Y"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""FROM_60_TO_120"",""representative_item"":""에그베네딕트"",""destination_store_id"":""S0043"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""23000.0"",""straight_line_distance_m"":""162"",""estimated_walking_time_min"":""3"",""estimated_walking_distance_m"":""203""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0021,SCN-0021,A03,ACCEPTED,null,null,COMPLETED,2026-07-22 04:25:00.48759+00,ORG-S0019,S0019,월,12:00,ALONE,FEMALE,30S,UNDER_60,NO_PREFERENCE,BROWSE,QUIET,NO_PREFERENCE,NO_PREFERENCE,S0057,페사드 한남,소매,화장품·향수,화장품·향수,서울특별시 용산구 이태원로49길 16,https://pcmap.place.naver.com/place/1060484718/home,오리스 코쿤(30ml),130000.0,조용함,N,47,59,1,가파름,OPEN,N,KNOWN,"{""phone"":""0507-1375-0064"",""latitude"":""37.5371613"",""store_id"":""S0057"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""126.9996397"",""place_url"":""https://pcmap.place.naver.com/place/1060484718/home"",""atmosphere"":""조용함"",""store_name"":""페사드 한남"",""visit_time"":""12:00"",""budget_code"":""NO_PREFERENCE"",""day_of_week"":""월"",""gender_code"":""FEMALE"",""origin_id_x"":""ORG-S0019"",""origin_id_y"":""ORG-S0019"",""scenario_id"":""SCN-0021"",""slope_level"":""가파름"",""annotator_id"":""A03"",""category_sub"":""화장품·향수"",""price_status"":""KNOWN"",""purpose_code"":""BROWSE"",""road_address"":""서울특별시 용산구 이태원로49길 16"",""category_main"":""화장품·향수"",""category_group"":""소매"",""companion_type"":""ALONE"",""naver_place_id"":""1060484718"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0057"",""atmosphere_code"":""QUIET"",""hill_preference"":""NO_PREFERENCE"",""origin_store_id"":""S0019"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""42"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""UNDER_60"",""representative_item"":""오리스 코쿤(30ml)"",""destination_store_id"":""S0057"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""30.7"",""estimated_uphill_gain_m"":""18"",""representative_price_krw"":""130000.0"",""straight_line_distance_m"":""47"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""59""}"
run_007,b6e4aed694e8a2521dbd47c8f4531951fbe36b0202d5008ae19cfb8deb9cf068,46,ASN-0022,SCN-0022,A01,REJECTED,LOW_APPEAL,null,COMPLETED,2026-07-22 04:25:55.282661+00,ORG-S0042,S0042,목,11:00,ALONE,MALE,30S,UNDER_60,UNDER_30000,REST,LIVELY,AVOID,NO_PREFERENCE,S0034,아스티에드빌라트카페,F&B,카페·디저트,카페,"서울특별시 용산구 이태원로49길 13 아스티에드빌라트 서울 플레그쉽 스토어 4,5층",https://pcmap.place.naver.com/restaurant/1267358648/home,아메리카노,10000.0,조용함,N,32,41,1,평탄,OPEN,N,KNOWN,"{""phone"":""02-793-7099"",""latitude"":""37.5370199"",""store_id"":""S0034"",""active_yn"":""Y"",""age_group"":""30S"",""longitude"":""126.999702"",""place_url"":""https://pcmap.place.naver.com/restaurant/1267358648/home"",""atmosphere"":""조용함"",""store_name"":""아스티에드빌라트카페"",""visit_time"":""11:00"",""budget_code"":""UNDER_30000"",""day_of_week"":""목"",""gender_code"":""MALE"",""origin_id_x"":""ORG-S0042"",""origin_id_y"":""ORG-S0042"",""scenario_id"":""SCN-0022"",""slope_level"":""평탄"",""annotator_id"":""A01"",""category_sub"":""카페"",""price_status"":""KNOWN"",""purpose_code"":""REST"",""road_address"":""서울특별시 용산구 이태원로49길 13 아스티에드빌라트 서울 플레그쉽 스토어 4,5층"",""category_main"":""카페·디저트"",""category_group"":""F&B"",""companion_type"":""ALONE"",""naver_place_id"":""1267358648"",""opening_status"":""OPEN"",""parking_status"":""N"",""shown_store_id"":""S0034"",""atmosphere_code"":""LIVELY"",""hill_preference"":""AVOID"",""origin_store_id"":""S0042"",""assignment_policy"":""BALANCED_RANDOM"",""parking_available"":""N"",""atmosphere_display"":""조용함"",""origin_elevation_m"":""60"",""parking_preference"":""NO_PREFERENCE"",""available_time_code"":""UNDER_60"",""representative_item"":""아메리카노"",""destination_store_id"":""S0034"",""destination_elevation_m"":""60"",""estimated_slope_percent"":""0.0"",""estimated_uphill_gain_m"":""0"",""representative_price_krw"":""10000.0"",""straight_line_distance_m"":""32"",""estimated_walking_time_min"":""1"",""estimated_walking_distance_m"":""41""}"
